Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:07:27,1694596047,0.3,346.078
2023-09-13 11:07:28,1694596048,1.7,346.391
2023-09-13 11:07:29,1694596049,1.8,346.578
2023-09-13 11:07:30,1694596050,21.6,347.234
2023-09-13 11:07:31,1694596051,0.9,347.438
2023-09-13 11:07:32,1694596052,0.4,347.625
2023-09-13 11:07:33,1694596053,0.4,347.922
2023-09-13 11:07:34,1694596054,1.7,348.109
2023-09-13 11:07:35,1694596055,1.3,348.297
2023-09-13 11:07:37,1694596057,0.8,348.484
2023-09-13 11:07:38,1694596058,0.6,348.672
2023-09-13 11:07:39,1694596059,0.4,348.891
2023-09-13 11:07:40,1694596060,2.5,349.172
2023-09-13 11:07:41,1694596061,1.6,349.375
2023-09-13 11:07:42,1694596062,2.2,349.578
2023-09-13 11:07:43,1694596063,1.0,349.766
2023-09-13 11:07:44,1694596064,2.7,349.969
2023-09-13 11:07:45,1694596065,0.7,350.25
2023-09-13 11:07:46,1694596066,19.0,350.469
2023-09-13 11:07:48,1694596068,4.4,375.203
2023-09-13 11:07:49,1694596069,0.9,375.391
2023-09-13 11:07:50,1694596070,0.8,375.609
2023-09-13 11:07:51,1694596071,0.4,375.797
2023-09-13 11:07:52,1694596072,0.4,376.094
2023-09-13 11:07:53,1694596073,1.9,376.281
2023-09-13 11:07:54,1694596074,1.0,376.484
2023-09-13 11:07:55,1694596075,0.6,376.672
2023-09-13 11:07:56,1694596076,0.4,376.859
2023-09-13 11:07:57,1694596077,0.4,377.156
2023-09-13 11:07:59,1694596079,2.4,377.375
2023-09-13 11:08:00,1694596080,1.9,377.594
2023-09-13 11:08:01,1694596081,0.6,377.781
2023-09-13 11:08:02,1694596082,0.9,377.969
2023-09-13 11:08:03,1694596083,0.3,378.172
2023-09-13 11:08:04,1694596084,1.0,378.562
2023-09-13 11:08:05,1694596085,2.0,378.75
2023-09-13 11:08:06,1694596086,1.3,378.938
2023-09-13 11:08:07,1694596087,1.0,379.125
2023-09-13 11:08:08,1694596088,0.6,379.344
2023-09-13 11:08:10,1694596090,0.7,379.625
2023-09-13 11:08:11,1694596091,6.6,379.906
2023-09-13 11:08:12,1694596092,3.3,380.125
2023-09-13 11:08:13,1694596093,1.2,380.344
2023-09-13 11:08:14,1694596094,0.6,380.531
2023-09-13 11:08:15,1694596095,0.4,380.719
2023-09-13 11:08:16,1694596096,2.0,381
2023-09-13 11:08:17,1694596097,1.5,381.188
2023-09-13 11:08:18,1694596098,1.2,381.375
2023-09-13 11:08:19,1694596100,0.7,381.562
2023-09-13 11:08:21,1694596101,0.3,381.766
2023-09-13 11:08:22,1694596102,4.9,382.047
2023-09-13 11:08:23,1694596103,2.4,382.25
2023-09-13 11:08:24,1694596104,1.4,382.453
2023-09-13 11:08:25,1694596105,0.7,382.641
2023-09-13 11:08:26,1694596106,0.5,382.859
2023-09-13 11:08:27,1694596107,0.8,383.141
2023-09-13 11:08:28,1694596108,0.5,383.328
2023-09-13 11:08:29,1694596109,1.9,383.531
2023-09-13 11:08:31,1694596111,1.2,383.719
2023-09-13 11:08:32,1694596112,0.8,383.922
2023-09-13 11:08:33,1694596113,0.4,384.109
2023-09-13 11:08:34,1694596114,0.6,384.391
2023-09-13 11:08:35,1694596115,2.2,384.578
2023-09-13 11:08:36,1694596116,1.3,384.766
2023-09-13 11:08:37,1694596117,1.1,384.953
2023-09-13 11:08:38,1694596118,0.7,385.156
2023-09-13 11:08:39,1694596119,0.6,385.344
2023-09-13 11:08:40,1694596120,1.9,385.625
2023-09-13 11:08:42,1694596122,1.4,385.828
2023-09-13 11:08:43,1694596123,3.4,386.047
2023-09-13 11:08:44,1694596124,0.7,386.25
2023-09-13 11:08:45,1694596125,14.2,390.688
2023-09-13 11:08:46,1694596126,3.1,391
2023-09-13 11:08:47,1694596127,1.5,391.188
2023-09-13 11:08:48,1694596128,1.7,391.375
2023-09-13 11:08:49,1694596129,0.9,391.578
2023-09-13 11:08:50,1694596130,0.6,391.781
2023-09-13 11:08:51,1694596131,0.4,392.094
2023-09-13 11:08:53,1694596133,2.5,392.281
2023-09-13 11:08:54,1694596134,2.1,392.469
2023-09-13 11:08:55,1694596135,1.2,392.656
2023-09-13 11:08:56,1694596136,1.0,392.844
2023-09-13 11:08:57,1694596137,0.6,393.031
2023-09-13 11:08:58,1694596138,2.0,393.328
2023-09-13 11:08:59,1694596139,2.0,393.516
2023-09-13 11:09:00,1694596140,1.6,393.734
2023-09-13 11:09:01,1694596141,0.9,393.922
2023-09-13 11:09:02,1694596142,0.4,394.156
2023-09-13 11:09:04,1694596144,1.9,394.453
2023-09-13 11:09:05,1694596145,1.8,394.641
2023-09-13 11:09:06,1694596146,1.7,394.844
2023-09-13 11:09:07,1694596147,1.2,395.031
2023-09-13 11:09:08,1694596148,0.6,395.219
2023-09-13 11:09:09,1694596149,1.1,395.531
2023-09-13 11:09:10,1694596150,1.4,395.719
2023-09-13 11:09:11,1694596151,2.1,395.922
2023-09-13 11:09:12,1694596152,6.5,396.141
2023-09-13 11:09:13,1694596153,1.6,396.359
2023-09-13 11:09:15,1694596155,2.3,396.562
2023-09-13 11:09:16,1694596156,20.3,407.141
2023-09-13 11:09:17,1694596157,3.0,407.328
2023-09-13 11:09:18,1694596158,1.4,407.516
2023-09-13 11:09:19,1694596159,1.5,407.703
2023-09-13 11:09:20,1694596160,0.7,407.891
2023-09-13 11:09:21,1694596161,2.1,408.094
2023-09-13 11:09:22,1694596162,2.1,408.375
2023-09-13 11:09:23,1694596163,26.0,409.125
2023-09-13 11:09:24,1694596164,2.1,409.312
2023-09-13 11:09:26,1694596166,0.8,409.5
2023-09-13 11:09:27,1694596167,0.7,409.688
2023-09-13 11:09:28,1694596168,0.4,409.984
2023-09-13 11:09:29,1694596169,0.7,410.203
2023-09-13 11:09:30,1694596170,1.6,410.391
2023-09-13 11:09:31,1694596171,1.0,410.594
2023-09-13 11:09:32,1694596172,3.0,428.797
2023-09-13 11:09:33,1694596173,0.8,428.984
2023-09-13 11:09:34,1694596174,0.8,429.281
2023-09-13 11:09:35,1694596175,2.0,429.469
2023-09-13 11:09:37,1694596177,6.9,429.734
2023-09-13 11:09:38,1694596178,0.5,429.922
2023-09-13 11:09:39,1694596179,1.0,430.109
2023-09-13 11:09:40,1694596180,0.9,430.406
2023-09-13 11:09:41,1694596181,2.1,430.609
2023-09-13 11:09:42,1694596182,1.6,430.812
2023-09-13 11:09:43,1694596183,3.1,431.016
2023-09-13 11:09:44,1694596184,0.7,431.234
2023-09-13 11:09:45,1694596185,0.7,431.422
2023-09-13 11:09:46,1694596186,0.5,431.719
2023-09-13 11:09:48,1694596188,2.5,431.938
2023-09-13 11:09:49,1694596189,1.5,432.125
2023-09-13 11:09:50,1694596190,0.9,432.328
2023-09-13 11:09:51,1694596191,0.9,432.531
2023-09-13 11:09:52,1694596192,0.9,432.812
2023-09-13 11:09:53,1694596193,2.3,433.016
2023-09-13 11:09:54,1694596194,3.6,433.203
2023-09-13 11:09:55,1694596195,0.7,433.391
2023-09-13 11:09:56,1694596196,0.8,433.594
2023-09-13 11:09:58,1694596198,0.8,433.875
2023-09-13 11:09:59,1694596199,1.7,434.094
2023-09-13 11:10:00,1694596200,1.9,434.281
2023-09-13 11:10:01,1694596201,0.8,434.469
2023-09-13 11:10:02,1694596202,0.6,434.656
2023-09-13 11:10:03,1694596203,0.7,434.859
2023-09-13 11:10:04,1694596204,2.7,435.156
2023-09-13 11:10:05,1694596205,2.7,435.344
2023-09-13 11:10:06,1694596206,1.3,435.531
2023-09-13 11:10:07,1694596207,1.8,435.734
2023-09-13 11:10:09,1694596209,0.2,435.734
2023-09-13 11:10:10,1694596210,0.4,435.734
