Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:39:51,1694576391,0.9,318.781
2023-09-13 05:39:52,1694576392,0.7,318.891
2023-09-13 05:39:53,1694576393,0.5,319.031
2023-09-13 05:39:55,1694576395,0.5,319.25
2023-09-13 05:39:56,1694576396,0.5,319.344
2023-09-13 05:39:57,1694576397,2.5,319.438
2023-09-13 05:39:58,1694576398,7.4,319.562
2023-09-13 05:39:59,1694576399,2.2,319.672
2023-09-13 05:40:00,1694576400,1.9,319.781
2023-09-13 05:40:01,1694576401,1.8,319.875
2023-09-13 05:40:02,1694576402,1.4,319.969
2023-09-13 05:40:03,1694576403,1.4,320.094
2023-09-13 05:40:04,1694576404,2.1,320.25
2023-09-13 05:40:05,1694576405,1.4,320.484
2023-09-13 05:40:06,1694576406,0.7,320.594
2023-09-13 05:40:07,1694576407,0.7,320.688
2023-09-13 05:40:09,1694576409,1.6,321.125
2023-09-13 05:40:10,1694576410,0.5,321.547
2023-09-13 05:40:11,1694576411,2.4,321.641
2023-09-13 05:40:12,1694576412,6.7,321.734
2023-09-13 05:40:13,1694576413,4.6,321.828
2023-09-13 05:40:14,1694576414,2.4,321.922
2023-09-13 05:40:15,1694576415,2.3,322.016
2023-09-13 05:40:16,1694576416,1.4,322.203
2023-09-13 05:40:17,1694576417,2.7,322.953
2023-09-13 05:40:18,1694576418,1.4,323.203
2023-09-13 05:40:19,1694576419,0.9,323.422
2023-09-13 05:40:20,1694576420,0.7,323.625
2023-09-13 05:40:22,1694576422,0.4,323.75
2023-09-13 05:40:23,1694576423,0.6,324.234
2023-09-13 05:40:24,1694576424,0.6,324.344
2023-09-13 05:40:25,1694576425,20.7,331.875
2023-09-13 05:40:26,1694576426,7.1,332.078
2023-09-13 05:40:27,1694576427,3.6,332.188
2023-09-13 05:40:28,1694576428,2.5,332.281
2023-09-13 05:40:29,1694576429,2.3,332.5
2023-09-13 05:40:30,1694576430,1.8,332.609
2023-09-13 05:40:31,1694576431,1.3,332.75
2023-09-13 05:40:32,1694576432,1.4,332.953
2023-09-13 05:40:33,1694576433,1.3,333.078
2023-09-13 05:40:34,1694576435,5.4,333.203
2023-09-13 05:40:36,1694576436,0.8,333.328
2023-09-13 05:40:37,1694576437,0.5,333.531
2023-09-13 05:40:38,1694576438,7.0,333.641
2023-09-13 05:40:39,1694576439,3.4,333.734
2023-09-13 05:40:40,1694576440,7.3,333.828
2023-09-13 05:40:41,1694576441,3.4,333.922
2023-09-13 05:40:42,1694576442,4.2,334.016
2023-09-13 05:40:43,1694576443,2.8,334.141
2023-09-13 05:40:44,1694576444,1.9,334.234
2023-09-13 05:40:45,1694576445,2.0,334.328
2023-09-13 05:40:46,1694576446,0.9,334.438
2023-09-13 05:40:48,1694576448,1.9,334.578
