Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:17:23,1694596643,0.7,379.359
2023-09-13 11:17:24,1694596644,0.7,379.609
2023-09-13 11:17:25,1694596645,0.5,379.797
2023-09-13 11:17:26,1694596646,1.5,380.125
2023-09-13 11:17:27,1694596647,0.7,380.328
2023-09-13 11:17:28,1694596648,0.7,380.516
2023-09-13 11:17:29,1694596649,1.2,380.719
2023-09-13 11:17:31,1694596651,0.7,380.906
2023-09-13 11:17:32,1694596652,0.5,381.234
2023-09-13 11:17:33,1694596653,2.3,381.422
2023-09-13 11:17:34,1694596654,1.0,381.609
2023-09-13 11:17:35,1694596655,1.4,381.812
2023-09-13 11:17:36,1694596656,1.8,382
2023-09-13 11:17:37,1694596657,3.2,382.438
2023-09-13 11:17:38,1694596658,1.6,382.625
2023-09-13 11:17:39,1694596659,1.5,382.812
2023-09-13 11:17:40,1694596660,1.2,383.016
2023-09-13 11:17:42,1694596662,0.9,383.203
2023-09-13 11:17:43,1694596663,0.5,383.406
2023-09-13 11:17:44,1694596664,2.1,383.688
2023-09-13 11:17:45,1694596665,1.8,383.891
2023-09-13 11:17:46,1694596666,1.3,384.094
2023-09-13 11:17:47,1694596667,0.8,384.297
2023-09-13 11:17:48,1694596668,1.1,384.484
2023-09-13 11:17:49,1694596669,2.0,384.766
2023-09-13 11:17:50,1694596670,0.6,384.953
2023-09-13 11:17:52,1694596672,2.1,385.156
2023-09-13 11:17:53,1694596673,1.0,385.344
2023-09-13 11:17:54,1694596674,0.5,385.531
2023-09-13 11:17:55,1694596675,0.4,385.719
2023-09-13 11:17:56,1694596676,2.7,386.016
2023-09-13 11:17:57,1694596677,1.8,386.25
2023-09-13 11:17:58,1694596678,1.6,388.531
2023-09-13 11:17:59,1694596679,0.7,388.719
2023-09-13 11:18:00,1694596680,0.4,388.938
2023-09-13 11:18:01,1694596681,2.3,389.219
2023-09-13 11:18:03,1694596683,1.6,389.422
2023-09-13 11:18:04,1694596684,1.5,389.625
2023-09-13 11:18:05,1694596685,1.0,389.828
2023-09-13 11:18:06,1694596686,0.6,390.031
2023-09-13 11:18:07,1694596687,1.7,390.406
2023-09-13 11:18:08,1694596688,6.4,391.594
2023-09-13 11:18:09,1694596689,2.0,391.781
2023-09-13 11:18:10,1694596690,0.6,391.969
2023-09-13 11:18:11,1694596691,1.1,392.156
2023-09-13 11:18:12,1694596692,0.6,392.359
2023-09-13 11:18:14,1694596694,0.8,392.656
2023-09-13 11:18:15,1694596695,1.9,392.875
2023-09-13 11:18:16,1694596696,1.6,393.078
2023-09-13 11:18:17,1694596697,1.1,393.281
2023-09-13 11:18:18,1694596698,0.9,393.469
2023-09-13 11:18:19,1694596699,0.6,393.672
2023-09-13 11:18:20,1694596700,2.8,393.953
2023-09-13 11:18:21,1694596701,1.7,394.156
2023-09-13 11:18:22,1694596702,12.9,398.297
2023-09-13 11:18:23,1694596703,1.2,398.484
2023-09-13 11:18:25,1694596705,0.6,398.688
2023-09-13 11:18:26,1694596706,1.8,398.984
2023-09-13 11:18:27,1694596707,8.1,399.188
2023-09-13 11:18:28,1694596708,1.3,399.375
2023-09-13 11:18:29,1694596709,0.6,399.562
2023-09-13 11:18:30,1694596710,0.7,399.75
2023-09-13 11:18:31,1694596711,0.5,400.047
2023-09-13 11:18:32,1694596712,2.4,400.266
2023-09-13 11:18:33,1694596713,2.2,400.453
2023-09-13 11:18:34,1694596714,1.9,400.641
2023-09-13 11:18:36,1694596716,1.0,400.844
2023-09-13 11:18:37,1694596717,0.5,401.031
2023-09-13 11:18:38,1694596718,0.6,401.344
2023-09-13 11:18:39,1694596719,7.5,401.547
2023-09-13 11:18:40,1694596720,2.2,401.75
2023-09-13 11:18:41,1694596721,3.9,402.047
2023-09-13 11:18:42,1694596722,2.0,414.125
2023-09-13 11:18:43,1694596723,1.2,414.438
2023-09-13 11:18:44,1694596724,7.2,414.641
2023-09-13 11:18:45,1694596725,3.4,414.844
2023-09-13 11:18:47,1694596727,0.5,415.031
2023-09-13 11:18:48,1694596728,0.5,415.219
2023-09-13 11:18:49,1694596729,0.4,415.422
2023-09-13 11:18:50,1694596730,2.1,415.734
2023-09-13 11:18:51,1694596731,2.3,415.922
2023-09-13 11:18:52,1694596732,7.5,416.156
2023-09-13 11:18:53,1694596733,1.2,416.359
2023-09-13 11:18:54,1694596734,0.9,416.547
2023-09-13 11:18:55,1694596735,0.6,431.531
2023-09-13 11:18:57,1694596737,2.2,431.75
2023-09-13 11:18:58,1694596738,1.5,431.938
2023-09-13 11:18:59,1694596739,1.0,432.156
2023-09-13 11:19:00,1694596740,0.8,432.344
2023-09-13 11:19:01,1694596741,0.7,432.781
2023-09-13 11:19:02,1694596742,2.4,432.984
2023-09-13 11:19:03,1694596743,2.0,433.188
2023-09-13 11:19:04,1694596744,1.1,433.375
2023-09-13 11:19:05,1694596745,0.6,433.562
2023-09-13 11:19:06,1694596746,0.6,433.75
2023-09-13 11:19:08,1694596748,2.2,434.031
2023-09-13 11:19:09,1694596749,1.1,434.234
2023-09-13 11:19:10,1694596750,1.4,434.422
2023-09-13 11:19:11,1694596751,1.5,434.609
2023-09-13 11:19:12,1694596752,1.0,434.797
2023-09-13 11:19:13,1694596753,0.8,435.109
2023-09-13 11:19:14,1694596754,1.6,435.297
2023-09-13 11:19:15,1694596755,1.6,435.484
2023-09-13 11:19:16,1694596756,1.0,435.688
2023-09-13 11:19:17,1694596757,0.6,435.891
2023-09-13 11:19:19,1694596759,0.5,436.172
2023-09-13 11:19:20,1694596760,2.8,436.391
2023-09-13 11:19:21,1694596761,1.6,436.578
2023-09-13 11:19:22,1694596762,1.4,436.766
2023-09-13 11:19:23,1694596763,0.6,436.969
2023-09-13 11:19:24,1694596764,0.9,437.188
2023-09-13 11:19:25,1694596765,1.8,437.469
2023-09-13 11:19:26,1694596766,1.7,437.672
2023-09-13 11:19:27,1694596767,1.1,437.859
2023-09-13 11:19:28,1694596768,1.1,438.047
2023-09-13 11:19:30,1694596770,0.5,438.234
2023-09-13 11:19:31,1694596771,0.4,438.516
2023-09-13 11:19:32,1694596772,1.6,438.719
2023-09-13 11:19:33,1694596773,2.0,438.922
2023-09-13 11:19:34,1694596774,1.6,439.109
2023-09-13 11:19:35,1694596775,0.8,439.312
2023-09-13 11:19:36,1694596776,0.5,439.516
2023-09-13 11:19:37,1694596777,2.1,439.828
2023-09-13 11:19:38,1694596778,1.0,440.016
2023-09-13 11:19:40,1694596780,1.1,440.203
2023-09-13 11:19:41,1694596781,0.8,440.391
2023-09-13 11:19:42,1694596782,0.6,440.578
2023-09-13 11:19:43,1694596783,1.5,440.875
2023-09-13 11:19:44,1694596784,2.3,441.094
2023-09-13 11:19:45,1694596785,2.2,441.297
2023-09-13 11:19:46,1694596786,3.0,441.578
2023-09-13 11:19:47,1694596787,0.2,441.766
2023-09-13 11:19:48,1694596788,0.4,441.953
2023-09-13 11:19:49,1694596789,1.5,442.266
2023-09-13 11:19:51,1694596791,2.4,442.484
2023-09-13 11:19:52,1694596792,1.1,442.672
2023-09-13 11:19:53,1694596793,0.5,442.391
2023-09-13 11:19:54,1694596794,0.7,442.609
2023-09-13 11:19:55,1694596795,0.5,442.891
2023-09-13 11:19:56,1694596796,1.9,443.078
2023-09-13 11:19:57,1694596797,1.2,443.266
2023-09-13 11:19:58,1694596798,0.9,443.453
2023-09-13 11:19:59,1694596799,0.7,443.641
2023-09-13 11:20:00,1694596800,0.6,443.922
2023-09-13 11:20:02,1694596802,2.1,444.125
2023-09-13 11:20:03,1694596803,1.4,444.328
2023-09-13 11:20:04,1694596804,1.4,444.531
2023-09-13 11:20:05,1694596805,10.2,445.047
2023-09-13 11:20:06,1694596806,0.6,445.25
2023-09-13 11:20:07,1694596807,0.5,445.547
2023-09-13 11:20:08,1694596808,1.3,445.734
2023-09-13 11:20:09,1694596809,1.3,445.938
2023-09-13 11:20:10,1694596810,0.9,446.141
2023-09-13 11:20:12,1694596812,2.1,446.344
2023-09-13 11:20:13,1694596813,0.6,446.828
2023-09-13 11:20:14,1694596814,2.7,447.016
2023-09-13 11:20:15,1694596815,1.8,447.234
2023-09-13 11:20:16,1694596816,0.8,447.422
2023-09-13 11:20:17,1694596817,0.8,447.625
2023-09-13 11:20:18,1694596818,3.8,447.953
2023-09-13 11:20:19,1694596819,2.6,448.141
2023-09-13 11:20:20,1694596820,1.5,448.328
2023-09-13 11:20:21,1694596821,0.7,448.516
2023-09-13 11:20:23,1694596823,0.7,448.703
2023-09-13 11:20:24,1694596824,0.6,448.906
2023-09-13 11:20:25,1694596825,1.0,460.328
2023-09-13 11:20:26,1694596826,1.9,460.516
2023-09-13 11:20:27,1694596827,0.7,460.703
2023-09-13 11:20:28,1694596828,0.7,460.906
2023-09-13 11:20:29,1694596829,3.9,461.781
2023-09-13 11:20:30,1694596830,0.7,462.062
2023-09-13 11:20:31,1694596831,2.0,462.25
2023-09-13 11:20:32,1694596832,1.2,462.438
2023-09-13 11:20:34,1694596834,0.9,462.625
