event,timestamp
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,2
msgLatency,4
msgLatency,4
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,4
msgLatency,5
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,2
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,3
msgLatency,3
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,4
msgLatency,4
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,2
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,3
msgLatency,3
msgLatency,4
msgLatency,1
msgLatency,4
msgLatency,1
msgLatency,2
msgLatency,1
msgLatency,2
msgLatency,3
msgLatency,2
msgLatency,3
msgLatency,3
msgLatency,3
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
