event,timestamp
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,0
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,1
msgLatency,0
